src_ip,dst_ip,flow_duration,flow_packet_size,flow_speed,flow_pkts_speed,flow_pkt_type,packets,time
10.17.168.46,10.51.35.222,1,81,6,75,TCP,[],111
10.89.146.1,10.57.86.153,1,64,13,208,UDP,[],111
10.84.16.157,10.68.163.135,3,261,4,15,TCP,[],111
10.1.143.196,10.86.166.116,1,64,7,112,TCP,[],111
10.66.11.150,10.30.79.32,1,171,12,71,UDP,[],111
10.35.144.11,10.16.234.111,1,89,3,34,TCP,[],111
10.34.15.176,10.28.122.148,9,126,11,89,UDP,[],111
10.84.2.66,10.52.86.206,1,90,16,182,TCP,[],111
10.19.143.213,10.55.155.234,1,77,12,159,TCP,[],111
10.68.194.101,10.69.99.133,1,86,12,142,TCP,[],111
10.78.176.250,10.34.211.9,2,117,19,166,UDP,[],111
10.60.43.110,10.59.207.94,6,88,11,128,TCP,[],111
10.64.28.199,10.52.68.97,1,64,14,224,TCP,[],111
10.48.92.104,10.76.34.57,1,99,34,351,UDP,[],111
10.18.229.189,10.89.146.1,3,96,7,74,UDP,[],111
10.35.133.10,10.46.134.216,1,128,4,32,TCP,[],111
10.54.233.156,10.44.46.157,1,164,11,68,UDP,[],111
10.72.9.179,10.87.80.196,2,108,4,37,TCP,[],111
10.69.115.172,10.75.249.20,1,183,6,33,UDP,[],111
10.56.113.132,10.27.21.97,1,160,9,57,UDP,[],111
10.51.56.242,10.19.213.245,2,76,4,53,TCP,[],111
10.57.119.178,10.69.200.250,1,79,13,168,TCP,[],111
10.28.79.88,10.29.31.5,1,127,6,48,TCP,[],111
10.43.165.172,10.30.209.81,1,299,7,23,TCP,[],111
10.99.244.11,10.51.56.78,1,64,8,128,UDP,[],111
10.88.40.49,10.32.242.163,1,113,19,172,TCP,[],111
10.78.211.143,10.52.235.100,1,329,12,37,ICMP,[],111
10.85.63.114,10.76.192.27,1,217,11,51,UDP,[],111
10.24.137.93,10.72.205.130,1,64,14,224,ICMP,[],111
10.48.222.120,10.60.59.1,1,67,9,137,TCP,[],111
10.0.89.247,10.83.15.93,1,85,6,72,TCP,[],111
10.95.228.216,10.18.73.3,7,188,9,49,TCP,[],111
10.81.192.14,10.12.132.107,3,168,12,73,TCP,[],111
10.79.49.10,10.99.234.223,3,64,20,320,UDP,[],111
10.62.173.199,10.87.54.28,3,64,4,64,UDP,[],111
10.37.5.69,10.21.4.235,1,89,24,276,TCP,[],111
10.1.183.110,10.70.70.39,1,73,1,14,UDP,[],111
10.89.238.139,10.9.56.1,3,64,24,384,TCP,[],111
10.77.203.235,10.62.60.164,2,145,10,70,TCP,[],111
10.16.215.138,10.78.22.121,9,259,1,3,UDP,[],111
10.20.189.148,10.78.6.79,5,382,14,37,UDP,[],111
10.13.213.249,10.46.47.228,1,73,1,14,ICMP,[],111
10.35.252.57,10.12.111.205,1,91,9,101,UDP,[],111
10.79.156.207,10.89.15.14,1,64,5,80,TCP,[],111
10.76.34.211,10.36.22.14,1,64,8,128,TCP,[],111
10.61.117.82,10.56.185.123,1,106,3,28,UDP,[],111
10.60.116.115,10.88.7.87,1,100,5,51,UDP,[],111
10.55.155.234,10.5.148.54,1,169,5,30,ICMP,[],111
10.89.42.124,10.90.38.209,2,366,3,8,TCP,[],111
10.73.111.217,10.5.7.112,1,146,4,28,UDP,[],111
10.45.200.127,10.7.120.109,1,158,6,38,UDP,[],111
10.3.34.208,10.61.103.202,1,64,7,112,UDP,[],111
10.54.25.224,10.31.111.231,1,113,2,18,TCP,[],111
10.34.251.119,10.45.68.29,1,211,2,9,UDP,[],111
10.7.88.229,10.53.75.148,3,259,5,19,UDP,[],111
10.31.127.125,10.69.119.55,1,178,15,86,TCP,[],111
10.96.238.183,10.75.241.235,1,64,31,496,TCP,[],111
10.19.5.77,10.6.200.21,1,184,9,50,TCP,[],111
10.68.34.208,10.43.129.86,1,64,5,80,UDP,[],111
10.57.180.112,10.84.149.157,2,93,3,33,TCP,[],111
10.75.60.12,10.86.8.125,1,183,9,50,TCP,[],111
10.57.9.5,10.29.158.126,1,64,1,16,TCP,[],111
10.29.75.55,10.94.224.35,1,119,15,129,TCP,[],111
10.89.151.22,10.20.248.205,3,83,8,98,TCP,[],111
10.14.223.228,10.47.48.36,4,106,4,38,TCP,[],111
10.14.52.243,10.28.107.36,1,64,30,480,TCP,[],111
10.40.32.207,10.20.28.155,5,64,4,64,TCP,[],111
10.39.161.74,10.53.55.212,2,160,12,76,TCP,[],111
10.45.255.238,10.14.196.135,8,168,4,24,UDP,[],111
10.61.208.198,10.7.203.138,1,64,10,160,TCP,[],111
10.57.178.191,10.44.218.151,2,64,7,112,UDP,[],111
10.96.177.151,10.13.243.184,1,150,2,13,UDP,[],111
10.57.199.42,10.45.6.141,1,64,17,272,UDP,[],111
10.24.141.229,10.43.49.91,1,105,1,9,TCP,[],111
10.15.254.228,10.47.20.212,5,190,13,70,TCP,[],111
10.53.34.173,10.84.44.83,1,64,14,224,UDP,[],111
10.93.24.43,10.66.72.128,1,146,4,28,TCP,[],111
10.14.221.143,10.60.217.62,1,139,13,95,ICMP,[],111
10.89.18.171,10.99.152.110,1,88,32,372,UDP,[],111
10.9.21.215,10.35.242.104,1,301,9,30,UDP,[],111
10.31.49.192,10.60.47.207,1,186,20,110,ICMP,[],111
10.37.79.149,10.53.186.166,1,103,8,79,UDP,[],111
10.7.195.32,10.44.207.220,2,112,28,256,TCP,[],111
10.67.133.214,10.85.252.188,1,64,22,352,UDP,[],111
10.45.53.254,10.9.37.52,1,64,12,192,UDP,[],111
10.74.208.230,10.16.93.44,7,64,2,32,TCP,[],111
10.18.189.130,10.35.33.16,1,143,11,78,UDP,[],111
10.35.210.41,10.11.43.226,4,227,24,108,TCP,[],111
10.30.244.43,10.55.86.206,1,97,29,306,UDP,[],111
10.16.203.53,10.32.110.237,1,64,11,176,TCP,[],111
10.24.186.57,10.84.81.94,1,107,5,47,UDP,[],111
10.96.6.67,10.29.59.96,3,245,8,33,TCP,[],111
10.86.21.65,10.39.4.11,2,309,4,13,TCP,[],111
10.41.14.246,10.58.232.45,1,305,15,50,TCP,[],111
10.57.36.19,10.23.182.244,1,204,6,30,TCP,[],111
10.31.15.82,10.28.227.111,1,64,3,48,TCP,[],111
10.94.144.96,10.30.46.24,1,64,34,544,TCP,[],111
10.27.230.160,10.78.115.194,1,303,9,30,TCP,[],111
10.53.6.205,10.45.136.4,1,153,8,53,TCP,[],111
10.5.190.126,10.99.239.140,1,93,3,33,UDP,[],111
10.79.195.197,10.2.223.66,6,335,3,9,TCP,[],111
10.20.192.76,10.76.11.224,6,64,3,48,ICMP,[],111
10.8.186.173,10.35.122.80,2,64,4,64,UDP,[],111
10.21.95.65,10.65.107.225,1,85,12,144,UDP,[],111
10.64.231.204,10.65.84.36,1,355,20,57,UDP,[],111
10.27.192.233,10.48.215.58,5,210,10,48,UDP,[],111
10.83.146.188,10.72.227.238,4,64,5,80,TCP,[],111
10.20.24.126,10.44.59.139,1,350,7,20,TCP,[],111
10.56.221.157,10.57.78.140,2,68,13,195,UDP,[],111
10.81.28.155,10.74.184.44,3,64,7,112,TCP,[],111
10.81.191.53,10.92.172.216,6,64,3,48,TCP,[],111
10.97.72.205,10.26.164.156,1,64,23,368,TCP,[],111
10.37.78.225,10.55.228.77,1,74,7,96,TCP,[],111
10.89.18.124,10.18.15.151,2,78,4,52,UDP,[],111
10.40.13.64,10.29.27.63,5,338,15,45,UDP,[],111
10.98.190.228,10.20.101.174,1,200,16,81,UDP,[],111
10.81.163.42,10.95.157.150,2,146,14,98,UDP,[],111
10.27.246.239,10.40.13.64,1,80,9,115,UDP,[],111
10.81.113.203,10.60.111.179,1,131,8,62,TCP,[],111
10.44.78.223,10.52.200.176,1,64,14,224,UDP,[],111
10.15.49.33,10.33.26.77,2,74,14,193,UDP,[],111
10.23.224.78,10.30.167.161,3,319,6,19,TCP,[],111
10.89.203.133,10.52.53.219,1,64,4,64,TCP,[],111
10.79.19.207,10.98.161.216,5,139,8,58,TCP,[],111
10.80.117.5,10.82.36.239,1,64,11,176,TCP,[],111
10.40.165.109,10.2.183.39,1,208,6,29,TCP,[],111
10.89.31.28,10.74.199.110,1,64,13,208,TCP,[],111
10.11.125.83,10.45.118.103,1,64,5,80,TCP,[],111
10.73.3.76,10.23.159.52,2,67,1,15,ICMP,[],111
10.37.220.195,10.50.127.146,1,119,20,172,TCP,[],111
10.13.212.247,10.19.150.130,1,311,16,52,TCP,[],111
10.28.46.15,10.10.9.175,1,148,8,55,TCP,[],111
10.55.28.56,10.69.230.20,1,64,12,192,TCP,[],111
10.62.178.107,10.25.14.110,2,64,5,80,TCP,[],111
10.8.206.244,10.84.57.79,1,77,1,13,UDP,[],111
10.70.223.213,10.1.218.245,9,202,11,55,TCP,[],111
10.94.78.224,10.82.136.57,1,277,37,136,UDP,[],111
10.53.34.173,10.56.70.190,1,168,4,24,TCP,[],111
10.60.96.242,10.46.66.7,1,239,23,98,TCP,[],111
10.37.170.243,10.72.133.12,2,185,4,22,TCP,[],111
10.56.26.137,10.96.160.81,1,64,12,192,TCP,[],111
10.58.82.203,10.34.60.150,2,64,3,48,TCP,[],111
10.12.196.206,10.31.130.152,1,102,12,120,UDP,[],111
10.31.71.144,10.69.52.118,1,64,6,96,ICMP,[],111
10.6.86.114,10.10.237.132,1,237,18,77,TCP,[],111
10.93.145.123,10.67.79.33,3,65,17,267,TCP,[],111
10.91.158.235,10.82.133.54,5,68,3,45,UDP,[],111
10.45.193.145,10.65.186.194,2,88,10,116,ICMP,[],111
10.48.215.58,10.34.39.155,3,108,4,37,ICMP,[],111
10.93.180.185,10.8.126.194,1,64,4,64,UDP,[],111
10.93.249.4,10.1.134.166,1,114,12,107,TCP,[],111
10.55.28.56,10.61.174.114,2,100,22,225,UDP,[],111
10.23.59.95,10.94.181.13,4,140,6,43,TCP,[],111
10.60.90.161,10.20.254.9,1,165,2,12,TCP,[],111
10.31.214.209,10.1.65.213,7,64,8,128,TCP,[],111
10.94.103.253,10.85.89.101,1,118,12,104,UDP,[],111
10.26.52.30,10.66.89.185,3,64,6,96,TCP,[],111
10.75.248.223,10.64.104.91,1,85,19,228,TCP,[],111
10.90.195.189,10.67.80.168,2,240,13,55,TCP,[],111
10.9.168.28,10.32.87.25,1,180,2,11,TCP,[],111
10.28.215.250,10.44.159.135,4,64,5,80,TCP,[],111
10.3.34.208,10.0.246.155,1,136,11,82,TCP,[],111
10.56.182.69,10.12.54.21,4,95,17,183,UDP,[],111
10.82.94.252,10.51.116.251,6,64,20,320,TCP,[],111
10.49.87.8,10.66.154.66,1,157,9,58,TCP,[],111
10.23.182.125,10.83.228.22,1,64,23,368,TCP,[],111
10.3.186.137,10.14.196.135,2,64,11,176,UDP,[],111
10.46.57.246,10.67.133.214,1,94,2,21,UDP,[],111
10.3.115.163,10.95.21.156,1,86,11,130,TCP,[],111
10.34.128.175,10.77.165.145,1,90,8,91,TCP,[],111
10.97.205.74,10.7.72.185,1,229,6,26,UDP,[],111
10.54.107.230,10.18.100.31,4,196,7,36,UDP,[],111
10.89.225.113,10.33.187.21,2,64,17,272,UDP,[],111
10.93.86.182,10.91.60.91,1,162,5,31,UDP,[],111
10.68.131.167,10.43.132.152,1,136,5,37,TCP,[],111
10.6.111.161,10.29.120.56,6,64,3,48,UDP,[],111
10.93.75.47,10.99.194.145,1,169,21,127,TCP,[],111
10.14.250.174,10.73.117.59,3,119,7,60,UDP,[],111
10.50.68.95,10.76.17.189,1,64,8,128,UDP,[],111
10.31.1.149,10.88.219.43,1,118,12,104,TCP,[],111
10.5.102.166,10.34.179.182,1,64,12,192,TCP,[],111
10.58.236.34,10.65.160.231,2,173,1,5,TCP,[],111
10.38.160.124,10.82.121.62,1,160,29,185,TCP,[],111
10.62.164.250,10.41.110.216,2,183,9,50,UDP,[],111
10.16.84.226,10.95.29.121,1,125,7,57,TCP,[],111
10.61.179.23,10.44.84.59,3,90,8,91,UDP,[],111
10.75.32.211,10.75.57.177,2,64,14,224,TCP,[],111
10.41.171.84,10.32.150.75,1,231,8,35,TCP,[],111
10.87.157.201,10.3.80.201,1,148,3,20,UDP,[],111
10.19.253.151,10.57.214.158,7,214,4,19,TCP,[],111
10.66.232.209,10.8.129.42,1,418,9,22,TCP,[],111
10.47.20.212,10.48.236.11,1,95,12,129,TCP,[],111
10.88.104.57,10.9.75.158,1,137,11,82,TCP,[],111
10.14.43.189,10.86.52.72,3,138,12,89,TCP,[],111
10.79.19.207,10.40.252.0,1,134,7,53,TCP,[],111
10.77.90.166,10.43.77.112,1,116,31,273,UDP,[],111
10.10.247.21,10.30.111.226,1,214,16,76,UDP,[],111
10.11.226.8,10.20.144.196,1,96,1,10,TCP,[],111
10.14.154.112,10.69.10.209,1,278,11,40,UDP,[],111
10.98.190.29,10.67.152.31,2,227,5,22,UDP,[],111
10.83.43.154,10.50.147.11,4,64,13,208,TCP,[],111
10.16.7.121,10.48.203.13,1,147,16,111,UDP,[],111
10.39.74.208,10.98.107.80,1,160,8,51,TCP,[],111
10.9.168.28,10.99.169.107,1,145,8,56,UDP,[],111
10.14.123.123,10.11.236.244,1,64,9,144,TCP,[],111
10.47.92.204,10.74.223.51,3,232,8,35,TCP,[],111
10.42.165.218,10.26.251.111,1,296,21,72,UDP,[],111
10.11.247.205,10.5.94.182,1,105,16,156,UDP,[],111
10.87.2.56,10.20.31.203,2,64,29,464,TCP,[],111
10.52.53.219,10.78.226.31,4,98,2,20,TCP,[],111
10.32.209.150,10.6.53.91,3,64,4,64,UDP,[],111
10.85.192.250,10.20.28.18,3,97,1,10,UDP,[],111
10.28.245.27,10.50.253.230,1,64,11,176,TCP,[],111
10.49.117.14,10.17.171.217,1,124,12,99,TCP,[],111
10.50.44.68,10.87.219.148,2,249,13,53,TCP,[],111
10.69.17.219,10.92.25.2,4,215,15,71,TCP,[],111
10.69.90.167,10.8.73.44,5,115,21,186,TCP,[],111
10.70.128.32,10.93.177.88,1,94,4,43,TCP,[],111
10.43.97.193,10.89.119.162,1,64,27,432,UDP,[],111
10.94.107.57,10.35.207.202,1,258,9,35,TCP,[],111
10.61.247.0,10.5.252.73,1,126,20,162,UDP,[],111
10.71.99.153,10.81.253.156,1,239,10,42,TCP,[],111
10.74.50.7,10.85.160.27,1,64,5,80,UDP,[],111
10.41.224.218,10.36.35.130,1,64,29,464,TCP,[],111
10.49.252.253,10.66.150.118,1,64,3,48,TCP,[],111
10.53.190.176,10.11.171.251,1,86,6,71,UDP,[],111
10.84.24.59,10.84.242.95,7,93,15,165,UDP,[],111
10.82.2.84,10.45.51.37,1,149,12,82,TCP,[],111
10.38.168.67,10.13.73.229,1,71,4,57,TCP,[],111
10.65.160.231,10.24.56.76,1,156,9,59,TCP,[],111
10.37.206.70,10.31.213.60,1,197,2,10,UDP,[],111
10.55.51.4,10.70.142.234,3,93,10,110,ICMP,[],111
10.73.156.181,10.60.227.118,4,137,10,74,ICMP,[],111
10.33.245.225,10.77.179.92,1,64,27,432,UDP,[],111
10.35.32.103,10.77.210.188,4,91,17,191,TCP,[],111
10.38.83.109,10.84.7.136,1,229,18,80,TCP,[],111
10.99.63.171,10.80.56.134,3,64,14,224,UDP,[],111
10.64.15.165,10.75.134.126,1,95,1,10,TCP,[],111
10.34.232.2,10.82.107.214,2,123,10,83,UDP,[],111
10.22.34.112,10.41.243.190,4,170,12,72,TCP,[],111
10.59.33.43,10.93.138.201,3,158,1,6,UDP,[],111
10.76.168.198,10.19.243.117,1,155,7,46,UDP,[],111
10.61.168.79,10.10.235.25,2,205,5,24,UDP,[],111
10.83.12.199,10.87.29.86,1,64,24,384,UDP,[],111
10.79.161.208,10.48.134.86,4,239,5,21,UDP,[],111
10.99.115.210,10.39.84.90,3,288,7,24,TCP,[],111
10.11.236.244,10.23.115.25,1,171,24,143,UDP,[],111
10.10.23.3,10.74.16.222,1,64,28,448,TCP,[],111
10.99.235.118,10.38.141.85,1,249,4,16,TCP,[],111
10.4.104.247,10.29.12.66,1,165,5,31,TCP,[],111
10.34.46.152,10.82.99.113,1,223,1,4,TCP,[],111
10.49.128.209,10.15.50.2,4,201,20,101,TCP,[],111
10.59.134.254,10.7.201.117,1,64,10,160,TCP,[],111
10.81.89.77,10.65.181.42,3,328,5,15,TCP,[],111
10.84.212.106,10.6.46.125,1,77,5,66,TCP,[],111
10.41.166.34,10.26.84.52,5,158,10,64,UDP,[],111
10.76.64.167,10.33.102.63,5,169,10,60,UDP,[],111
10.33.169.42,10.44.162.70,1,102,9,90,TCP,[],111
10.55.214.34,10.71.101.204,1,64,2,32,TCP,[],111
10.62.132.80,10.76.11.224,5,118,9,78,TCP,[],111
10.17.147.145,10.43.230.23,4,244,12,50,TCP,[],111
10.0.42.76,10.20.248.205,1,95,1,10,TCP,[],111
10.79.148.178,10.83.11.54,4,203,1,5,UDP,[],111
10.47.195.9,10.8.112.34,6,64,12,192,TCP,[],111
10.86.135.222,10.12.52.56,4,64,4,64,TCP,[],111
10.52.168.171,10.40.139.164,1,64,6,96,TCP,[],111
10.88.171.192,10.96.36.32,2,365,7,19,UDP,[],111
10.51.185.84,10.82.192.27,1,85,11,132,UDP,[],111
10.39.243.48,10.21.238.135,3,148,12,83,ICMP,[],111
10.54.39.87,10.55.172.49,1,71,1,14,TCP,[],111
10.70.177.83,10.68.170.127,1,89,1,11,TCP,[],111
10.9.19.129,10.56.57.247,1,111,24,221,ICMP,[],111
10.88.104.50,10.53.139.81,1,119,3,25,UDP,[],111
10.14.119.86,10.8.237.83,4,93,4,44,TCP,[],111
10.79.218.222,10.75.23.255,1,103,6,59,TCP,[],111
10.86.56.216,10.76.91.98,2,64,14,224,UDP,[],111
10.74.227.218,10.72.25.190,7,243,15,63,TCP,[],111
10.46.5.128,10.77.25.194,5,147,7,48,TCP,[],111
10.79.106.12,10.58.29.98,1,151,13,88,UDP,[],111
10.74.89.104,10.74.32.127,6,167,8,49,TCP,[],111
10.57.220.88,10.63.64.110,1,67,22,336,TCP,[],111
10.0.233.43,10.48.70.212,2,101,10,101,ICMP,[],112
10.31.236.71,10.45.172.182,1,64,40,640,ICMP,[],112
10.24.219.156,10.95.21.156,1,89,6,69,TCP,[],112
10.65.70.91,10.12.70.254,5,362,9,25,TCP,[],112
10.62.176.42,10.38.162.161,1,64,6,96,UDP,[],112
10.41.254.47,10.7.120.109,1,64,1,16,UDP,[],112
10.99.175.15,10.27.156.159,1,113,10,90,TCP,[],112
10.1.109.139,10.43.153.178,1,64,10,160,UDP,[],112
10.51.66.58,10.33.26.77,1,68,2,30,UDP,[],112
10.75.211.78,10.2.48.153,6,111,22,202,UDP,[],112
10.58.32.160,10.29.119.204,1,70,10,146,UDP,[],112
10.47.125.9,10.24.25.209,1,64,6,96,ICMP,[],112
10.45.172.182,10.61.219.189,1,310,9,29,TCP,[],112
10.95.211.44,10.74.58.13,4,325,7,22,UDP,[],112
10.57.171.186,10.50.126.25,2,282,8,29,UDP,[],112
10.11.236.244,10.30.73.43,2,286,14,50,UDP,[],112
10.17.3.19,10.42.194.6,2,218,24,112,TCP,[],112
10.12.33.197,10.31.178.120,1,64,12,192,TCP,[],112
10.85.76.149,10.81.136.66,1,80,11,140,TCP,[],112
10.51.25.166,10.96.238.83,1,114,2,17,TCP,[],112
10.67.255.95,10.43.64.72,1,91,4,45,TCP,[],112
10.65.66.17,10.26.201.241,1,134,3,22,TCP,[],112
10.64.250.79,10.76.112.74,8,193,6,31,UDP,[],112
10.33.215.21,10.20.33.101,1,159,16,103,TCP,[],112
10.37.152.0,10.73.164.113,4,276,1,3,UDP,[],112
10.10.51.190,10.3.118.70,4,220,5,23,TCP,[],112
10.94.33.113,10.25.224.4,6,64,11,176,UDP,[],112
10.10.46.231,10.75.35.41,2,183,1,5,TCP,[],112
10.48.215.58,10.17.252.39,1,161,6,38,TCP,[],112
10.83.81.6,10.50.166.130,1,64,15,240,UDP,[],112
10.54.225.92,10.66.23.94,1,77,19,252,TCP,[],112
10.64.94.246,10.92.121.252,1,64,10,160,UDP,[],112
10.57.119.178,10.84.128.96,3,189,12,65,UDP,[],112
10.65.186.43,10.57.165.162,1,135,8,60,TCP,[],112
10.7.72.185,10.11.57.239,1,73,4,56,TCP,[],112
10.62.178.128,10.67.165.155,1,64,2,32,TCP,[],112
10.42.132.213,10.77.172.187,1,83,4,49,TCP,[],112
10.84.62.50,10.79.126.144,1,147,2,13,TCP,[],112
10.39.86.208,10.94.203.88,1,82,5,62,TCP,[],112
10.27.170.208,10.34.114.110,1,239,7,29,TCP,[],112
10.94.64.28,10.5.52.183,1,229,11,49,ICMP,[],112
10.96.146.2,10.41.194.10,1,77,15,199,TCP,[],112
10.76.210.44,10.90.174.106,1,215,11,52,UDP,[],112
10.9.125.152,10.62.49.238,1,163,14,87,UDP,[],112
10.33.240.180,10.4.10.107,1,115,4,35,TCP,[],112
10.37.93.234,10.54.66.225,2,163,4,25,TCP,[],112
10.25.93.0,10.92.119.216,2,169,10,60,TCP,[],112
10.29.53.231,10.49.158.3,3,84,29,353,ICMP,[],112
10.31.177.234,10.22.19.93,1,71,1,14,TCP,[],112
10.30.71.12,10.57.33.104,1,64,20,320,UDP,[],112
10.75.70.98,10.36.89.58,2,64,24,384,TCP,[],112
10.87.59.209,10.4.23.41,4,123,4,33,TCP,[],112
10.36.24.10,10.4.164.179,1,64,7,112,TCP,[],112
10.14.221.143,10.86.158.24,2,92,10,111,UDP,[],112
10.2.170.142,10.94.37.197,1,64,28,448,TCP,[],112
10.67.139.162,10.81.250.24,1,115,4,35,TCP,[],112
10.26.199.185,10.36.26.65,2,145,5,35,UDP,[],112
10.70.147.82,10.8.94.129,3,166,1,6,UDP,[],112
10.92.212.39,10.83.81.14,1,64,15,240,ICMP,[],112
10.40.143.114,10.93.82.15,5,64,2,32,TCP,[],112
10.61.16.152,10.59.243.132,1,143,13,93,UDP,[],112
10.61.19.55,10.50.78.164,6,64,9,144,ICMP,[],112
10.67.109.224,10.79.61.5,4,64,16,256,TCP,[],112
10.56.214.90,10.31.101.213,1,81,6,75,TCP,[],112
10.54.183.199,10.66.66.2,1,207,13,64,UDP,[],112
10.73.192.69,10.95.242.182,1,64,2,32,UDP,[],112
10.9.213.39,10.53.135.62,13,73,16,224,TCP,[],112
10.17.73.71,10.68.69.8,3,208,5,24,UDP,[],112
10.77.75.190,10.7.120.11,6,67,13,198,TCP,[],112
10.61.187.117,10.56.25.27,9,64,8,128,TCP,[],112
10.24.153.68,10.42.29.234,1,155,9,59,TCP,[],112
10.82.30.59,10.95.30.22,1,64,17,272,UDP,[],112
10.17.34.173,10.60.67.237,1,181,8,45,TCP,[],112
10.69.113.40,10.15.122.27,1,88,9,104,TCP,[],112
10.79.50.112,10.7.234.54,2,76,2,26,TCP,[],112
10.5.22.73,10.76.234.101,1,133,8,61,TCP,[],112
10.14.166.152,10.48.134.86,1,64,13,208,UDP,[],112
10.9.196.87,10.51.17.115,3,350,8,23,UDP,[],112
10.80.172.35,10.83.207.124,3,64,15,240,TCP,[],112
10.41.67.68,10.45.45.79,1,155,17,112,TCP,[],112
10.32.217.27,10.72.223.251,1,188,4,21,UDP,[],112
10.45.172.182,10.47.36.86,2,212,7,33,TCP,[],112
10.60.44.81,10.79.182.213,1,119,10,86,UDP,[],112
10.70.105.126,10.15.98.4,2,322,4,12,TCP,[],112
10.95.114.97,10.42.47.35,2,64,20,320,ICMP,[],112
10.74.72.15,10.35.242.104,4,184,8,44,TCP,[],112
10.24.118.106,10.68.250.222,3,101,18,182,TCP,[],112
10.34.15.176,10.64.8.154,1,131,18,140,UDP,[],112
10.13.223.13,10.37.5.69,1,64,8,128,TCP,[],112
10.94.239.241,10.14.235.96,2,127,16,129,TCP,[],112
10.14.69.101,10.63.66.215,1,94,3,32,UDP,[],112
10.86.67.20,10.48.19.54,1,98,47,491,TCP,[],112
10.26.52.30,10.45.6.187,1,262,13,50,TCP,[],112
10.95.30.22,10.50.228.223,1,211,10,48,TCP,[],112
10.12.22.73,10.26.43.21,4,265,9,34,UDP,[],112
10.12.183.157,10.3.25.188,1,143,7,50,TCP,[],112
10.59.208.103,10.71.208.55,1,151,5,33,TCP,[],112
10.96.52.32,10.58.34.244,3,158,16,103,UDP,[],112
10.49.216.212,10.80.15.230,1,77,5,66,UDP,[],112
10.70.138.38,10.88.9.21,3,68,10,150,UDP,[],112
10.74.198.82,10.85.179.28,2,288,4,14,TCP,[],112
10.5.39.80,10.53.51.238,1,85,17,204,TCP,[],112
10.92.83.242,10.5.102.166,4,135,16,121,ICMP,[],112
10.51.24.172,10.85.5.5,4,134,3,22,UDP,[],112
10.39.205.131,10.52.55.181,1,148,3,20,TCP,[],112
10.21.58.35,10.21.241.62,1,220,14,65,TCP,[],112
10.37.204.85,10.94.174.196,1,127,2,16,UDP,[],112
10.22.131.94,10.16.104.23,1,266,6,23,UDP,[],112
10.76.36.18,10.9.31.56,1,64,1,16,UDP,[],112
10.57.137.203,10.15.189.101,1,64,21,336,TCP,[],112
10.60.173.167,10.69.254.234,1,64,1,16,ICMP,[],112
10.95.145.72,10.37.156.40,3,103,6,59,TCP,[],112
10.40.252.0,10.1.129.51,3,64,13,208,TCP,[],112
10.11.235.136,10.24.52.189,1,64,2,32,UDP,[],112
10.37.32.195,10.64.17.182,1,215,18,85,TCP,[],112
10.29.214.45,10.91.230.161,1,66,9,139,UDP,[],112
10.84.218.153,10.81.174.166,7,213,9,43,ICMP,[],112
10.32.92.254,10.6.63.166,12,64,11,176,TCP,[],112
10.59.21.59,10.66.169.3,1,64,11,176,UDP,[],112
10.40.130.85,10.84.153.253,1,64,27,432,TCP,[],112
10.87.22.192,10.64.195.20,1,92,8,89,TCP,[],112
10.21.193.255,10.67.60.38,3,120,6,51,TCP,[],112
10.40.177.220,10.16.174.250,1,64,4,64,TCP,[],112
10.69.69.100,10.51.158.1,3,280,7,25,UDP,[],112
10.43.102.150,10.54.195.242,7,64,23,368,UDP,[],112
10.8.255.38,10.30.2.157,1,134,1,7,TCP,[],112
10.45.2.29,10.35.32.103,1,184,7,38,UDP,[],112
10.34.245.27,10.28.78.244,3,354,21,60,TCP,[],112
10.36.111.125,10.82.93.21,1,102,4,40,TCP,[],112
10.71.10.41,10.34.111.204,2,82,1,12,TCP,[],112
10.50.200.88,10.2.40.129,1,64,10,160,TCP,[],112
10.51.151.81,10.80.239.85,1,71,2,28,UDP,[],112
10.83.46.252,10.82.133.54,2,64,18,288,UDP,[],112
10.67.103.196,10.92.188.47,3,87,14,164,TCP,[],112
10.53.209.74,10.73.163.189,1,152,8,53,TCP,[],112
10.77.194.150,10.30.71.12,1,64,6,96,TCP,[],112
10.99.63.171,10.90.240.207,1,94,1,10,TCP,[],112
10.15.122.198,10.93.33.69,4,64,23,368,TCP,[],112
10.44.194.119,10.32.25.94,1,202,20,101,TCP,[],112
10.86.157.76,10.24.99.137,2,64,7,112,UDP,[],112
10.86.136.240,10.86.138.35,4,115,13,115,UDP,[],112
10.61.255.157,10.39.65.173,1,148,5,34,UDP,[],112
10.47.203.106,10.95.123.22,2,138,19,140,TCP,[],112
10.31.3.189,10.33.169.253,5,116,20,176,ICMP,[],112
10.45.51.37,10.55.214.34,2,115,5,44,TCP,[],112
10.31.40.196,10.18.253.174,1,64,3,48,ICMP,[],112
10.22.143.234,10.96.137.119,1,64,2,32,TCP,[],112
10.21.253.66,10.19.109.112,3,93,9,99,UDP,[],112
10.22.180.45,10.69.107.232,1,64,21,336,UDP,[],112
10.22.66.35,10.92.214.111,2,86,23,273,TCP,[],112
10.34.136.234,10.55.130.57,1,64,9,144,ICMP,[],112
10.6.235.143,10.72.183.243,5,118,11,95,ICMP,[],112
10.90.138.87,10.2.199.113,4,303,7,23,TCP,[],112
